macho_id,original,predicted,trust
1.3441.1391,None Variable,None Variable,1
1.3441.1146,None Variable,None Variable,1
1.3441.3671,None Variable,None Variable,1
1.3441.1167,None Variable,None Variable,1
1.3441.1542,None Variable,None Variable,1
1.3441.2479,None Variable,None Variable,1
1.3441.3727,None Variable,None Variable,1
1.3441.477,None Variable,None Variable,1
1.3441.404,None Variable,None Variable,1
1.3320.391,None Variable,None Variable,1
1.3441.1762,None Variable,MicroLensing,1
1.3441.182,None Variable,None Variable,1
1.3441.2310,None Variable,None Variable,1
1.3441.69,None Variable,None Variable,1
1.3441.1036,None Variable,None Variable,1
1.3441.2042,None Variable,None Variable,1
1.3441.2167,None Variable,None Variable,1
1.3441.1744,None Variable,None Variable,1
1.3441.1534,None Variable,None Variable,1
1.3441.2566,None Variable,None Variable,1
1.3441.501,None Variable,None Variable,1
1.3441.3688,None Variable,None Variable,1
1.3441.1680,None Variable,None Variable,1
1.3441.974,None Variable,None Variable,1
1.3441.730,None Variable,None Variable,1
1.3441.273,None Variable,None Variable,1
1.3441.3007,None Variable,None Variable,1
1.3441.3424,None Variable,None Variable,1
1.3441.2233,None Variable,None Variable,1
1.3441.1725,None Variable,None Variable,1
1.3441.2486,None Variable,None Variable,1
1.3441.1353,None Variable,None Variable,1
1.3441.2327,None Variable,None Variable,1
1.3441.3752,None Variable,None Variable,1
1.3441.1451,None Variable,None Variable,1
1.3441.1859,None Variable,None Variable,1
1.3441.607,None Variable,None Variable,1
1.3320.322,None Variable,None Variable,1
1.3441.1371,None Variable,None Variable,1
1.3441.901,None Variable,None Variable,1
1.3441.992,None Variable,None Variable,1
1.3441.12,None Variable,None Variable,1
1.3441.631,None Variable,None Variable,1
1.3441.3039,None Variable,None Variable,1
1.3320.60,None Variable,None Variable,1
1.3441.2521,None Variable,None Variable,1
1.3441.172,None Variable,MicroLensing,1
1.3441.615,None Variable,None Variable,1
1.3441.410,None Variable,None Variable,1
1.3441.1129,None Variable,None Variable,1
1.3441.1688,None Variable,None Variable,1
1.3441.3404,None Variable,None Variable,1
1.3441.2063,None Variable,None Variable,1
1.3441.2973,None Variable,None Variable,1
1.3441.640,None Variable,None Variable,1
1.3441.2712,None Variable,None Variable,1
1.3320.305,None Variable,None Variable,1
1.3441.2867,None Variable,None Variable,1
1.3441.3114,None Variable,None Variable,1
1.3441.1795,None Variable,None Variable,1
1.3441.379,None Variable,None Variable,1
1.3441.3306,None Variable,None Variable,1
1.3320.423,None Variable,None Variable,1
1.3441.1217,None Variable,None Variable,1
1.3320.57,None Variable,None Variable,1
1.3441.2509,None Variable,None Variable,1
1.3441.1182,None Variable,None Variable,1
1.3441.1389,None Variable,None Variable,1
1.3320.25,None Variable,None Variable,1
1.3441.1901,None Variable,None Variable,1
1.3441.1031,None Variable,RR Lyrae,1
1.3441.993,None Variable,None Variable,1
1.3441.745,None Variable,None Variable,1
1.3441.982,None Variable,None Variable,1
1.3441.3543,None Variable,None Variable,1
1.3441.724,None Variable,None Variable,1
1.3441.2816,None Variable,None Variable,1
1.3441.1285,None Variable,None Variable,1
1.3320.314,None Variable,None Variable,1
1.3441.726,None Variable,None Variable,1
1.3441.2934,None Variable,None Variable,1
1.3441.1653,None Variable,None Variable,1
1.3441.1305,None Variable,None Variable,1
1.3441.3068,None Variable,None Variable,1
1.3441.3010,None Variable,None Variable,1
1.3441.3667,None Variable,None Variable,1
1.3441.721,None Variable,None Variable,1
1.3320.408,None Variable,None Variable,1
1.3441.762,None Variable,None Variable,1
1.3441.1562,None Variable,None Variable,1
1.3441.3600,None Variable,None Variable,1
1.3320.141,None Variable,None Variable,1
1.3441.465,None Variable,None Variable,1
1.3441.3508,None Variable,None Variable,1
1.3441.1815,None Variable,None Variable,1
1.3441.1329,None Variable,None Variable,1
1.3441.2830,None Variable,None Variable,1
1.3441.984,None Variable,None Variable,1
1.3441.3119,None Variable,None Variable,1
1.3441.816,None Variable,None Variable,1
1.3441.2512,None Variable,None Variable,1
1.3441.3338,None Variable,None Variable,1
1.3441.2904,None Variable,None Variable,1
1.3441.2542,None Variable,None Variable,1
1.3441.3557,None Variable,None Variable,1
1.3320.349,None Variable,None Variable,1
1.3441.2135,None Variable,None Variable,1
1.3320.516,None Variable,None Variable,1
1.3441.3612,None Variable,None Variable,1
1.3441.1184,None Variable,None Variable,1
1.3441.2414,None Variable,None Variable,1
1.3441.3588,None Variable,None Variable,1
1.3441.2880,None Variable,None Variable,1
1.3441.2161,None Variable,None Variable,1
1.3441.84,None Variable,None Variable,1
1.3441.3265,None Variable,None Variable,1
1.3441.2334,None Variable,None Variable,1
1.3441.1727,None Variable,None Variable,1
1.3441.947,None Variable,None Variable,1
1.3441.2025,None Variable,None Variable,1
1.3320.30,None Variable,None Variable,1
1.3441.1716,None Variable,None Variable,1
1.3441.1786,None Variable,None Variable,1
1.3441.530,None Variable,None Variable,1
1.3441.2409,None Variable,None Variable,1
1.3320.316,None Variable,None Variable,1
1.3441.2172,None Variable,None Variable,1
1.3320.186,None Variable,None Variable,1
1.3441.1702,None Variable,None Variable,1
1.3441.1963,None Variable,None Variable,1
1.3441.1098,None Variable,None Variable,1
1.3320.142,None Variable,None Variable,1
1.3441.3282,None Variable,None Variable,1
1.3441.1155,None Variable,None Variable,1
1.3441.147,None Variable,None Variable,1
1.3441.2055,None Variable,None Variable,1
1.3441.1039,None Variable,None Variable,1
1.3441.955,None Variable,None Variable,1
1.3441.1884,None Variable,None Variable,1
1.3441.3073,None Variable,None Variable,1
1.3441.1373,None Variable,None Variable,1
1.3441.429,None Variable,None Variable,1
1.3441.263,None Variable,None Variable,1
1.3320.21,None Variable,None Variable,1
1.3441.3783,None Variable,None Variable,1
1.3441.3403,None Variable,None Variable,1
1.3320.53,None Variable,None Variable,1
1.3441.107,None Variable,None Variable,1
1.3441.925,None Variable,None Variable,1
1.3441.961,None Variable,None Variable,1
1.3441.2395,None Variable,None Variable,1
1.3441.3431,None Variable,None Variable,1
1.3320.497,None Variable,None Variable,1
1.3441.1206,None Variable,None Variable,1
1.3441.943,None Variable,None Variable,1
1.3441.3668,None Variable,None Variable,1
1.3441.288,None Variable,None Variable,1
1.3441.2599,None Variable,None Variable,1
1.3441.1395,None Variable,None Variable,1
1.3441.1969,None Variable,None Variable,1
1.3441.2243,None Variable,None Variable,1
1.3441.3832,None Variable,None Variable,1
1.3441.685,None Variable,None Variable,1
1.3441.1424,None Variable,None Variable,1
1.3320.137,None Variable,None Variable,1
1.3441.3616,None Variable,None Variable,1
1.3441.385,None Variable,None Variable,1
1.3441.2468,None Variable,None Variable,1
1.3441.471,None Variable,None Variable,1
1.3441.1528,None Variable,None Variable,1
1.3441.1241,None Variable,None Variable,1
1.3441.1732,None Variable,None Variable,1
1.3441.328,None Variable,None Variable,1
1.3441.2184,None Variable,None Variable,1
1.3441.2831,None Variable,None Variable,1
1.3441.2156,None Variable,None Variable,1
1.3441.3011,None Variable,None Variable,1
1.3441.1139,None Variable,None Variable,1
1.3441.1788,None Variable,None Variable,1
1.3441.2289,None Variable,None Variable,1
1.3441.1355,None Variable,None Variable,1
1.3441.176,None Variable,None Variable,1
1.3441.3784,None Variable,None Variable,1
1.3441.2040,None Variable,None Variable,1
1.3441.2014,None Variable,None Variable,1
1.3441.1351,None Variable,None Variable,1
1.3441.2563,None Variable,None Variable,1
1.3441.704,None Variable,None Variable,1
1.3441.358,None Variable,None Variable,1
1.3441.416,None Variable,None Variable,1
1.3441.1122,None Variable,None Variable,1
1.3441.2649,None Variable,None Variable,1
1.3320.434,None Variable,None Variable,1
1.3441.2569,None Variable,None Variable,1
1.3441.1096,None Variable,None Variable,1
1.3320.441,None Variable,None Variable,1
1.3441.2295,None Variable,None Variable,1
1.3441.1225,None Variable,None Variable,1
1.3441.1440,None Variable,None Variable,1
1.3441.2050,None Variable,None Variable,1
1.3441.3186,None Variable,None Variable,1
1.3441.2067,None Variable,None Variable,1
1.3441.1848,None Variable,None Variable,1
1.3441.1840,None Variable,None Variable,1
1.3320.425,None Variable,None Variable,1
1.3441.3120,None Variable,None Variable,1
1.3441.2797,None Variable,None Variable,1
1.3441.1904,None Variable,None Variable,1
1.3441.133,None Variable,None Variable,1
1.3441.118,None Variable,None Variable,1
1.3441.513,None Variable,None Variable,1
1.3441.3218,None Variable,None Variable,1
1.3441.898,None Variable,None Variable,1
1.3441.558,None Variable,None Variable,1
1.3441.1801,None Variable,None Variable,1
1.3441.1208,None Variable,None Variable,1
1.3441.99,None Variable,None Variable,1
1.3441.470,None Variable,None Variable,1
1.3441.2003,None Variable,None Variable,1
1.3441.2325,None Variable,None Variable,1
1.3441.3337,None Variable,None Variable,1
1.3441.1747,None Variable,None Variable,1
1.3441.3275,None Variable,None Variable,1
1.3441.2347,None Variable,None Variable,1
1.3441.2601,None Variable,None Variable,1
1.3441.1239,None Variable,None Variable,1
1.3441.305,None Variable,None Variable,1
1.3441.2452,None Variable,None Variable,1
1.3441.1250,None Variable,None Variable,1
1.3441.152,None Variable,None Variable,1
1.3441.2974,None Variable,None Variable,1
1.3441.1948,None Variable,None Variable,1
1.3441.720,None Variable,None Variable,1
1.3441.1458,None Variable,None Variable,1
1.3441.547,None Variable,None Variable,1
1.3441.1756,None Variable,None Variable,1
1.3320.370,None Variable,None Variable,1
1.3320.337,None Variable,None Variable,1
1.3441.2628,None Variable,None Variable,1
1.3441.1944,None Variable,None Variable,1
1.3441.2704,None Variable,None Variable,1
1.3441.2779,None Variable,None Variable,1
1.3441.924,None Variable,None Variable,1
1.3441.999,None Variable,None Variable,1
1.3441.1432,None Variable,None Variable,1
1.3320.362,None Variable,None Variable,1
1.3441.511,None Variable,None Variable,1
1.3441.2410,None Variable,None Variable,1
1.3441.1090,None Variable,None Variable,1
1.3441.2046,None Variable,None Variable,1
1.3441.2674,None Variable,None Variable,1
1.3441.819,None Variable,None Variable,1
1.3441.540,None Variable,None Variable,1
1.3441.1041,None Variable,None Variable,1
1.3441.61,None Variable,None Variable,1
1.3441.1703,None Variable,None Variable,1
1.3441.644,None Variable,None Variable,1
1.3441.2987,None Variable,None Variable,1
1.3441.932,None Variable,None Variable,1
1.3441.3836,None Variable,None Variable,1
1.3441.2412,None Variable,None Variable,1
1.3441.3436,None Variable,None Variable,1
1.3441.3648,None Variable,None Variable,1
1.3441.453,None Variable,None Variable,1
1.3441.594,None Variable,None Variable,1
1.3441.1917,None Variable,None Variable,1
1.3441.229,None Variable,None Variable,1
1.3441.654,None Variable,None Variable,1
1.3441.911,None Variable,None Variable,1
1.3441.3208,None Variable,None Variable,1
1.3441.852,None Variable,None Variable,1
1.3441.1694,None Variable,None Variable,1
1.3441.588,None Variable,None Variable,1
1.3441.2764,None Variable,None Variable,1
1.3441.3583,None Variable,None Variable,1
1.3441.2978,None Variable,None Variable,1
1.3441.2146,None Variable,None Variable,1
1.3441.3547,None Variable,None Variable,1
1.3320.355,None Variable,None Variable,1
1.3320.26,None Variable,None Variable,1
1.3441.200,None Variable,None Variable,1
1.3441.3603,None Variable,None Variable,1
1.3320.257,None Variable,None Variable,1
1.3441.627,None Variable,None Variable,1
1.3441.599,None Variable,None Variable,1
1.3441.296,None Variable,None Variable,1
1.3441.1414,None Variable,None Variable,1
1.3320.138,None Variable,None Variable,1
1.3441.3636,None Variable,None Variable,1
1.3441.3509,None Variable,None Variable,1
1.3441.3391,None Variable,None Variable,1
1.3441.1578,None Variable,None Variable,1
1.3441.2849,None Variable,None Variable,1
1.3441.987,None Variable,None Variable,1
1.3441.2277,None Variable,None Variable,1
1.3320.43,None Variable,None Variable,1
1.3441.1757,None Variable,None Variable,1
1.3441.2962,None Variable,None Variable,1
1.3441.103,None Variable,Eclipsing Binaries,1
5.4643.149,Quasar,Quasar,1
70.11469.82,Quasar,Long Periodic Variable,1
206.16653.987,Quasar,Be Stars,1
211.16703.311,Quasar,Be Stars,1
68.10968.235,Quasar,Be Stars,1
63.6643.393,Quasar,Quasar,1
211.16765.212,Quasar,Quasar,1
58.5903.69,Quasar,Be Stars,1
64.8088.215,Quasar,Quasar,1
9.4641.568,Quasar,Quasar,1
22.4990.462,Quasar,Quasar,1
6.6572.268,Quasar,Quasar,1
20.4678.600,Quasar,Quasar,1
1.4418.1930,Quasar,MicroLensing,1
1.4051.2827,RR Lyrae,RR Lyrae,1
2.5752.1530,RR Lyrae,RR Lyrae,1
2.5027.378,RR Lyrae,RR Lyrae,1
1.3683.1635,RR Lyrae,RR Lyrae,1
1.3564.441,RR Lyrae,RR Lyrae,1
1.3685.1263,RR Lyrae,RR Lyrae,1
2.5387.3012,RR Lyrae,RR Lyrae,1
2.4785.1331,RR Lyrae,RR Lyrae,1
2.5267.449,RR Lyrae,RR Lyrae,1
1.4417.2177,RR Lyrae,RR Lyrae,1
2.5030.1137,RR Lyrae,RR Lyrae,1
1.4049.474,RR Lyrae,RR Lyrae,1
2.5144.6294,RR Lyrae,RR Lyrae,1
1.4658.1615,RR Lyrae,RR Lyrae,1
2.4785.1121,RR Lyrae,RR Lyrae,1
2.5145.3256,RR Lyrae,RR Lyrae,1
2.4909.1255,RR Lyrae,RR Lyrae,1
1.3929.1329,RR Lyrae,RR Lyrae,1
1.3804.1442,RR Lyrae,RR Lyrae,1
2.5271.255,RR Lyrae,RR Lyrae,1
2.5873.895,RR Lyrae,RR Lyrae,1
2.5267.2192,RR Lyrae,RR Lyrae,1
2.5031.816,RR Lyrae,RR Lyrae,1
2.5151.939,RR Lyrae,RR Lyrae,1
1.4410.2232,RR Lyrae,RR Lyrae,1
2.5388.611,RR Lyrae,RR Lyrae,1
2.5629.3893,RR Lyrae,RR Lyrae,1
1.4410.2101,RR Lyrae,None Variable,1
1.4169.1295,RR Lyrae,RR Lyrae,1
1.3445.1179,RR Lyrae,RR Lyrae,1
1.4660.1650,RR Lyrae,RR Lyrae,1
2.5392.514,RR Lyrae,RR Lyrae,1
1.3442.1107,RR Lyrae,RR Lyrae,1
2.4781.6455,RR Lyrae,RR Lyrae,1
2.5628.6071,RR Lyrae,RR Lyrae,1
2.5516.640,RR Lyrae,RR Lyrae,1
2.4903.4494,RR Lyrae,RR Lyrae,1
1.4536.538,RR Lyrae,Eclipsing Binaries,1
2.5144.5815,RR Lyrae,RR Lyrae,1
2.5879.362,RR Lyrae,RR Lyrae,1
2.5510.1052,RR Lyrae,RR Lyrae,1
1.3442.1388,RR Lyrae,RR Lyrae,1
2.4786.822,RR Lyrae,RR Lyrae,1
1.3693.515,RR Lyrae,RR Lyrae,1
2.5025.1082,RR Lyrae,RR Lyrae,1
1.4415.1523,RR Lyrae,RR Lyrae,1
2.5266.3879,RR Lyrae,RR Lyrae,1
1.4534.1593,RR Lyrae,RR Lyrae,1
2.5388.1252,RR Lyrae,RR Lyrae,1
1.4173.1708,RR Lyrae,RR Lyrae,1
2.5270.2175,RR Lyrae,RR Lyrae,1
1.4052.3033,RR Lyrae,RR Lyrae,1
1.3811.492,RR Lyrae,RR Lyrae,1
2.5394.719,RR Lyrae,RR Lyrae,1
2.4784.1408,RR Lyrae,RR Lyrae,1
1.4051.1012,RR Lyrae,RR Lyrae,1
1.4416.1541,RR Lyrae,RR Lyrae,1
2.5509.1132,RR Lyrae,RR Lyrae,1
2.5266.3857,RR Lyrae,RR Lyrae,1
2.5510.1228,RR Lyrae,RR Lyrae,1
1.4049.1784,RR Lyrae,RR Lyrae,1
1.3572.488,RR Lyrae,RR Lyrae,1
1.4410.876,RR Lyrae,RR Lyrae,1
1.4296.986,RR Lyrae,Eclipsing Binaries,1
2.5507.6257,RR Lyrae,RR Lyrae,1
2.4908.90,RR Lyrae,Eclipsing Binaries,1
2.5750.2791,RR Lyrae,RR Lyrae,1
1.3444.1187,RR Lyrae,RR Lyrae,1
1.4294.1931,RR Lyrae,RR Lyrae,1
2.5511.971,RR Lyrae,RR Lyrae,1
2.5150.827,RR Lyrae,RR Lyrae,1
1.4417.1711,RR Lyrae,RR Lyrae,1
2.4784.1139,RR Lyrae,RR Lyrae,1
1.3931.1105,RR Lyrae,RR Lyrae,1
2.5873.998,RR Lyrae,RR Lyrae,1
1.3692.906,RR Lyrae,RR Lyrae,1
1.3687.1635,RR Lyrae,RR Lyrae,1
1.4416.1186,RR Lyrae,RR Lyrae,1
1.3928.1189,RR Lyrae,Eclipsing Binaries,1
2.4903.3627,RR Lyrae,RR Lyrae,1
1.3568.1480,RR Lyrae,RR Lyrae,1
2.4782.3691,RR Lyrae,RR Lyrae,1
2.5507.5547,RR Lyrae,RR Lyrae,1
1.3562.798,RR Lyrae,RR Lyrae,1
1.4047.1698,RR Lyrae,RR Lyrae,1
